id,pedido_id,produto_id,quantidade,preco_unit
4276,1429,56,1,282.13
4277,1430,34,2,472.75
4278,1431,90,3,102.68
4279,1431,29,3,204.31
4280,1431,70,1,45.51
4281,1432,27,3,33.55
4282,1432,25,3,446.22
4283,1432,86,4,87.21
4284,1432,32,2,26.41
4285,1432,38,2,161.91
4286,1433,84,3,209.22
4287,1433,30,1,19.17
4288,1434,89,4,257.17
4289,1434,70,4,392.9
4290,1434,84,1,26.01
4291,1434,19,3,358.27
4292,1435,75,3,196.9
4293,1435,84,1,84.97
4294,1435,63,1,326.85
4295,1435,9,4,445.74
4296,1435,5,4,139.11
4297,1436,8,2,422.32
4298,1436,47,2,121.91
4299,1436,72,1,90.05
4300,1437,44,3,216.84
4301,1437,44,2,229.74
4302,1437,18,2,107.5
4303,1437,30,2,315.57
4304,1437,18,1,76.78
4305,1438,14,4,291.07
4306,1438,2,2,110.16
4307,1438,26,2,20.76
4308,1439,9,4,239.54
4309,1439,55,1,338.46
4310,1439,2,4,188.95
4311,1440,62,4,79.58
4312,1440,41,3,377.94
4313,1440,8,2,450.34
4314,1440,48,2,146.22
4315,1441,23,1,48.34
4316,1441,72,2,370.01
4317,1442,4,4,93.61
4318,1442,17,2,142.72
4319,1442,38,1,72.26
4320,1443,75,1,473.81
4321,1443,92,1,54.52
4322,1443,85,2,479.23
4323,1443,48,2,153.41
4324,1444,93,4,409.02
4325,1445,70,3,333.67
4326,1445,14,4,367.53
4327,1445,89,4,324.67
4328,1445,34,4,167.35
4329,1446,77,1,314.93
4330,1446,7,2,463.57
4331,1446,70,4,186.28
4332,1446,57,2,273.04
4333,1447,44,4,318.17
4334,1447,41,1,98.14
4335,1448,75,1,403.31
4336,1448,98,3,198.79
4337,1448,65,3,359.18
4338,1448,63,2,474.11
4339,1448,58,2,317.33
4340,1449,13,1,399.27
4341,1449,7,2,51.42
4342,1449,66,1,270.15
4343,1449,45,1,125.5
4344,1449,96,4,405.6
4345,1450,10,1,338.11
4346,1450,63,4,428.98
4347,1450,81,3,349.86
4348,1450,46,2,303.15
4349,1450,80,1,298.0
4350,1451,23,3,350.28
4351,1451,98,3,370.26
4352,1451,23,1,252.06
4353,1451,64,2,79.63
4354,1451,32,4,376.73
4355,1452,3,4,99.08
4356,1452,20,3,430.01
4357,1453,49,1,194.08
4358,1453,34,3,345.7
4359,1454,25,4,426.5
4360,1454,1,2,372.62
4361,1454,38,2,109.15
4362,1454,3,3,158.0
4363,1454,67,3,256.08
4364,1455,60,3,15.75
4365,1455,2,1,404.18
4366,1455,49,3,310.79
4367,1455,99,3,44.97
4368,1456,58,2,396.13
4369,1456,90,4,136.12
4370,1456,82,2,204.66
4371,1457,77,2,474.34
4372,1457,35,3,212.92
4373,1458,61,4,461.43
4374,1458,21,3,399.45
4375,1459,11,2,18.59
4376,1459,11,4,181.15
4377,1459,18,2,406.67
4378,1460,21,3,290.63
4379,1461,42,3,67.34
4380,1461,20,4,117.0
4381,1462,86,3,164.74
4382,1462,32,4,123.97
4383,1462,20,4,337.5
4384,1462,80,4,94.46
4385,1462,24,3,335.4
4386,1463,43,4,194.72
4387,1464,71,1,326.69
4388,1464,27,3,57.58
4389,1464,69,1,119.29
4390,1465,69,1,143.58
4391,1466,83,2,41.47
4392,1466,20,1,96.62
4393,1467,48,2,393.23
4394,1468,69,1,358.5
4395,1468,70,2,436.17
4396,1468,52,4,272.53
4397,1469,75,1,60.95
4398,1469,34,1,270.11
4399,1469,40,1,200.84
4400,1470,50,1,30.86
4401,1470,65,2,289.31
4402,1471,62,4,322.76
4403,1471,67,2,417.64
4404,1471,50,3,390.21
4405,1471,52,4,148.07
4406,1472,93,1,301.94
4407,1472,85,2,116.68
4408,1472,19,2,64.78
4409,1473,25,2,97.73
4410,1473,89,2,18.38
4411,1473,21,1,32.28
4412,1473,15,3,270.63
4413,1474,73,4,469.45
4414,1474,79,1,54.12
4415,1474,98,4,85.18
4416,1475,68,3,291.93
4417,1475,66,1,329.33
4418,1475,71,2,64.34
4419,1475,56,1,37.94
4420,1476,89,4,20.26
4421,1476,8,2,356.05
4422,1476,26,1,180.44
4423,1476,25,2,274.23
4424,1477,13,4,102.39
4425,1477,6,1,167.67
4426,1477,35,3,406.71
4427,1477,31,2,444.29
4428,1477,71,1,468.31
4429,1478,79,4,422.8
4430,1478,73,2,333.39
4431,1479,51,1,39.22
4432,1479,59,4,90.37
4433,1479,30,4,467.45
4434,1479,27,2,423.48
4435,1479,27,4,339.86
4436,1480,96,4,209.68
4437,1480,82,1,257.77
4438,1481,59,4,96.75
4439,1482,40,2,222.69
4440,1483,25,1,486.84
4441,1484,29,2,108.55
4442,1484,70,2,58.58
4443,1485,24,2,181.17
4444,1485,94,4,371.21
4445,1485,42,1,268.89
4446,1485,62,1,208.97
4447,1485,84,4,198.96
4448,1486,93,4,380.2
4449,1487,69,2,13.07
4450,1487,35,1,429.59
4451,1487,80,2,387.46
4452,1488,53,4,307.28
4453,1488,65,1,235.72
4454,1489,54,3,485.27
4455,1490,39,2,275.1
4456,1490,23,3,333.76
4457,1490,94,1,495.43
4458,1490,49,2,353.73
4459,1490,52,3,351.01
4460,1491,79,4,384.22
4461,1491,13,3,291.63
4462,1491,27,2,168.6
4463,1491,76,3,312.2
4464,1491,29,2,178.28
4465,1492,81,3,338.87
4466,1492,95,1,384.36
4467,1492,75,3,444.43
4468,1492,81,1,228.08
4469,1492,80,4,79.93
4470,1493,39,4,299.23
4471,1493,74,1,384.59
4472,1493,72,4,247.37
4473,1493,77,1,281.09
4474,1494,64,3,346.14
4475,1494,88,3,283.98
4476,1494,10,3,208.76
4477,1494,65,2,403.34
4478,1495,32,1,211.37
4479,1495,67,3,421.06
4480,1495,94,3,111.07
4481,1496,38,1,498.65
4482,1496,41,1,139.96
4483,1496,22,1,398.24
4484,1496,42,4,439.16
4485,1496,5,2,67.95
4486,1497,59,4,78.38
4487,1497,38,1,204.39
4488,1498,70,1,18.86
4489,1498,33,2,142.57
4490,1498,99,3,264.84
4491,1498,70,2,10.27
4492,1498,6,2,438.72
4493,1499,70,4,159.51
4494,1499,95,2,313.24
4495,1499,96,4,138.34
4496,1500,31,3,213.84
4497,1501,58,2,463.47
4498,1502,28,1,33.15
4499,1502,93,1,343.03
4500,1502,52,4,382.29
4501,1503,3,3,326.07
4502,1504,72,4,153.46
4503,1504,25,3,385.95
4504,1504,86,4,489.59
4505,1505,7,4,229.92
4506,1505,3,4,457.85
4507,1505,21,1,270.1
4508,1506,81,1,25.3
4509,1506,89,2,219.59
4510,1506,35,1,33.33
4511,1506,33,3,158.48
4512,1507,36,1,202.76
4513,1507,72,3,477.8
4514,1508,5,3,90.77
4515,1508,100,4,79.46
4516,1508,45,2,67.25
4517,1508,18,4,437.4
4518,1509,24,4,386.38
4519,1509,2,2,71.19
4520,1509,82,3,125.6
4521,1510,34,4,398.63
4522,1510,50,4,160.58
4523,1510,88,3,275.18
4524,1511,77,3,302.67
4525,1511,13,4,169.87
4526,1511,41,2,271.85
4527,1512,18,4,416.91
4528,1513,28,3,367.04
4529,1513,77,1,91.45
4530,1513,32,1,11.63
4531,1514,12,2,332.62
4532,1514,100,1,465.35
4533,1514,100,4,126.05
4534,1514,60,2,320.32
4535,1515,35,2,218.54
4536,1515,72,2,312.57
4537,1515,42,3,359.06
4538,1515,75,3,93.77
4539,1516,45,2,343.82
4540,1516,41,2,359.27
4541,1516,65,1,208.98
4542,1517,11,4,190.44
4543,1517,44,4,42.61
4544,1517,82,1,269.26
4545,1518,12,3,161.17
4546,1519,35,4,232.51
4547,1519,47,4,122.86
4548,1519,19,2,184.74
4549,1520,94,4,438.18
4550,1520,60,3,64.95
4551,1520,39,1,184.64
4552,1521,38,4,107.73
4553,1521,30,2,27.96
4554,1521,4,4,260.17
4555,1521,68,2,105.67
4556,1521,9,2,216.43
4557,1522,67,2,414.49
4558,1522,5,2,219.29
4559,1523,23,4,257.95
4560,1523,23,1,182.79
4561,1523,26,4,276.22
4562,1523,72,1,149.77
4563,1523,88,4,100.14
4564,1524,57,3,98.95
4565,1525,85,4,170.09
4566,1525,94,2,464.03
4567,1525,66,2,246.49
4568,1526,14,1,260.82
4569,1527,25,4,345.92
4570,1527,49,3,146.82
4571,1527,62,4,52.93
4572,1528,76,4,467.42
4573,1528,9,4,298.54
4574,1528,51,3,120.0
4575,1528,74,2,297.95
4576,1529,56,4,318.26
4577,1529,44,3,486.12
4578,1529,74,1,308.7
4579,1530,15,1,347.85
4580,1530,71,1,270.81
4581,1530,74,3,245.05
4582,1530,30,1,270.33
4583,1530,91,3,90.23
4584,1531,38,4,335.15
4585,1532,50,2,328.77
4586,1532,66,3,370.7
4587,1532,86,3,313.43
4588,1533,57,4,295.59
4589,1533,48,2,284.91
4590,1533,91,4,171.01
4591,1533,17,3,379.57
4592,1533,7,1,422.87
4593,1534,96,2,45.01
4594,1534,78,4,368.25
4595,1535,70,2,156.63
4596,1536,60,4,450.37
4597,1536,97,1,463.85
4598,1537,34,3,458.79
4599,1537,35,3,407.33
4600,1537,98,2,218.47
4601,1537,51,2,266.31
4602,1537,93,1,50.67
4603,1538,65,1,112.86
4604,1538,69,3,378.47
4605,1539,79,1,293.28
4606,1540,44,1,144.8
4607,1540,3,1,444.88
4608,1540,57,2,418.36
4609,1540,48,4,292.78
4610,1541,55,2,284.53
4611,1541,29,4,296.75
4612,1541,85,3,53.82
4613,1542,60,1,379.73
4614,1542,86,1,386.71
4615,1542,87,3,105.63
4616,1543,16,1,375.6
4617,1543,75,1,292.08
4618,1543,69,1,15.11
4619,1543,61,2,427.89
4620,1544,41,2,326.7
4621,1544,93,3,69.42
4622,1544,8,4,30.71
4623,1545,13,3,414.91
4624,1545,42,1,30.93
4625,1545,39,1,440.87
4626,1545,27,2,360.17
4627,1545,44,4,44.14
4628,1546,97,4,110.76
4629,1546,57,4,78.53
4630,1546,45,1,116.35
4631,1546,27,4,288.49
4632,1546,80,3,128.58
4633,1547,70,1,317.05
4634,1548,82,4,54.27
4635,1548,32,3,230.68
4636,1548,50,1,328.82
4637,1549,73,2,296.54
4638,1549,15,2,184.96
4639,1549,32,1,196.12
4640,1549,79,4,478.69
4641,1550,31,2,420.78
4642,1551,4,4,99.04
4643,1551,54,2,276.9
4644,1551,44,4,210.83
4645,1551,67,2,154.54
4646,1552,33,4,405.55
4647,1553,14,4,47.51
4648,1554,42,4,479.86
4649,1554,82,2,174.03
4650,1554,34,3,210.7
4651,1554,16,1,487.9
4652,1554,72,1,102.57
4653,1555,28,1,76.33
4654,1555,63,1,139.39
4655,1555,18,4,112.18
4656,1555,34,1,139.02
4657,1555,68,3,232.11
4658,1556,28,2,300.07
4659,1556,74,1,291.92
4660,1556,52,1,215.01
4661,1556,85,3,350.63
4662,1556,23,1,289.14
4663,1557,66,3,469.86
4664,1557,41,4,384.98
4665,1557,91,3,64.82
4666,1557,99,2,417.27
4667,1557,59,3,273.44
4668,1558,35,4,70.41
4669,1558,55,2,20.42
4670,1559,97,1,396.53
4671,1559,35,4,421.18
4672,1559,27,1,109.52
4673,1559,27,1,258.56
4674,1559,96,4,227.16
4675,1560,28,2,368.83
4676,1560,61,4,149.14
4677,1560,33,4,16.82
4678,1561,78,2,361.56
4679,1562,45,1,471.62
4680,1563,24,4,484.97
4681,1563,45,2,203.99
4682,1564,34,2,485.25
4683,1564,22,1,331.05
4684,1564,79,2,448.27
4685,1565,18,3,230.6
4686,1566,9,3,381.4
4687,1567,64,1,356.57
4688,1568,28,3,58.86
4689,1568,100,2,142.65
4690,1568,83,2,421.69
4691,1568,62,1,39.15
4692,1568,82,3,58.41
4693,1569,70,2,377.82
4694,1569,94,4,23.8
4695,1570,50,4,84.0
4696,1570,74,3,434.12
4697,1570,23,4,110.3
4698,1570,64,3,48.28
4699,1570,24,3,398.79
4700,1571,89,1,139.86
4701,1571,13,2,94.47
4702,1571,80,1,271.45
4703,1572,49,1,104.29
4704,1573,49,4,58.62
4705,1573,2,2,34.63
4706,1573,58,2,277.62
4707,1573,20,2,37.48
4708,1573,43,1,25.58
4709,1574,54,4,447.7
4710,1574,47,2,44.34
4711,1575,75,4,479.63
4712,1575,60,1,14.89
4713,1576,13,3,24.71
4714,1576,43,4,129.26
4715,1576,60,1,22.74
4716,1576,12,2,311.51
4717,1577,22,1,330.63
4718,1577,27,2,55.83
4719,1578,96,4,287.52
4720,1578,84,4,443.45
4721,1578,24,4,252.85
4722,1578,33,1,22.23
4723,1578,91,3,436.37
4724,1579,64,4,398.25
4725,1579,71,1,289.04
4726,1579,1,1,242.24
4727,1580,53,3,160.13
4728,1580,19,1,491.79
4729,1580,38,2,382.19
4730,1580,19,2,100.0
4731,1581,44,4,17.54
4732,1582,35,2,456.57
4733,1582,94,1,79.54
4734,1583,58,3,159.49
4735,1584,3,2,194.16
4736,1584,54,2,340.46
4737,1584,29,3,164.75
4738,1584,11,2,240.46
4739,1585,4,3,362.9
4740,1585,45,2,142.47
4741,1585,45,3,296.33
4742,1585,17,1,197.31
4743,1586,15,1,291.74
4744,1587,56,1,93.66
4745,1587,90,4,496.75
4746,1587,69,3,368.93
4747,1588,55,3,244.7
4748,1588,60,4,72.18
4749,1588,2,4,499.57
4750,1588,34,3,162.86
4751,1589,85,2,224.78
4752,1590,15,1,488.59
4753,1590,80,1,250.44
4754,1590,39,2,52.02
4755,1590,74,1,34.67
4756,1590,94,2,202.59
4757,1591,30,2,394.86
4758,1591,66,3,274.76
4759,1592,6,3,230.03
4760,1592,74,2,67.46
4761,1592,56,4,166.09
4762,1592,2,2,82.54
4763,1593,26,1,498.96
4764,1593,96,4,346.3
4765,1594,43,1,186.05
4766,1594,98,1,440.54
4767,1595,3,1,39.87
4768,1595,38,4,131.85
4769,1596,15,4,127.24
4770,1596,67,1,11.65
4771,1596,16,1,69.45
4772,1596,3,4,401.18
4773,1597,97,1,198.4
4774,1597,18,2,412.0
4775,1597,59,4,108.76
4776,1597,80,4,372.61
4777,1597,70,1,200.22
4778,1598,11,3,276.23
4779,1598,34,4,245.21
4780,1598,7,4,130.02
4781,1599,32,3,345.31
4782,1600,93,1,446.26
4783,1600,11,2,477.02
4784,1600,11,1,266.46
4785,1600,78,3,55.31
4786,1601,43,3,350.21
4787,1601,40,2,382.02
4788,1601,25,2,486.66
4789,1601,86,3,404.41
4790,1601,27,1,43.52
4791,1602,53,2,146.09
4792,1602,49,1,228.77
4793,1602,91,3,148.86
4794,1603,19,4,221.65
4795,1603,71,1,56.79
4796,1603,83,2,140.83
4797,1604,70,2,356.11
4798,1605,84,2,461.12
4799,1606,99,4,302.27
4800,1606,20,3,484.39
4801,1607,45,2,26.5
4802,1607,89,1,253.47
4803,1607,60,3,453.37
4804,1607,46,2,396.94
4805,1608,29,4,162.67
4806,1608,3,3,497.92
4807,1609,80,3,52.72
4808,1610,43,2,280.31
4809,1611,9,1,346.44
4810,1612,3,3,179.52
4811,1612,51,3,336.12
4812,1613,78,1,39.81
4813,1614,55,2,37.14
4814,1614,11,4,21.53
4815,1615,59,2,265.96
4816,1615,93,1,24.52
4817,1616,17,2,491.97
4818,1616,12,4,43.64
4819,1617,34,1,330.88
4820,1617,95,3,15.65
4821,1618,29,4,378.2
4822,1618,93,3,162.91
4823,1618,40,1,485.62
4824,1618,57,2,447.98
4825,1619,39,2,427.54
4826,1619,4,4,414.36
4827,1619,43,1,314.8
4828,1619,64,2,13.35
4829,1620,20,3,250.99
4830,1620,72,3,125.09
4831,1621,53,1,250.67
4832,1621,41,2,89.96
4833,1621,17,1,377.23
4834,1621,24,4,337.41
4835,1622,66,4,493.56
4836,1622,91,4,425.18
4837,1622,90,4,468.12
4838,1622,17,4,476.82
4839,1623,80,1,478.63
4840,1623,53,4,443.1
4841,1623,35,4,260.21
4842,1624,11,3,241.92
4843,1624,82,2,293.31
4844,1624,5,2,187.19
4845,1624,14,4,487.73
4846,1624,62,3,255.29
4847,1625,41,2,71.52
4848,1625,40,3,407.73
4849,1625,54,1,160.55
4850,1626,20,2,474.26
4851,1626,82,1,174.78
4852,1626,78,4,423.3
4853,1626,33,3,90.18
4854,1627,52,2,18.42
4855,1627,83,3,402.5
4856,1627,13,1,385.54
4857,1627,70,4,389.31
4858,1627,60,1,270.29
4859,1628,55,1,430.02
4860,1628,44,2,160.29
4861,1629,65,3,255.22
4862,1629,68,2,364.77
4863,1629,54,3,297.48
4864,1629,52,1,496.61
4865,1629,3,3,434.42
4866,1630,6,1,410.11
4867,1630,48,2,54.64
4868,1630,96,3,106.08
4869,1631,24,1,403.05
4870,1631,16,2,432.96
4871,1631,79,4,34.97
4872,1632,31,4,12.05
4873,1632,92,4,79.72
4874,1632,8,4,35.91
4875,1632,90,2,89.95
4876,1632,58,2,61.47
4877,1633,36,1,49.29
4878,1633,27,1,469.8
4879,1633,61,3,460.3
4880,1633,97,1,127.94
4881,1633,76,4,376.29
4882,1634,96,4,32.34
4883,1634,97,1,443.47
4884,1634,20,4,443.21
4885,1634,79,3,345.03
4886,1635,83,3,58.28
4887,1636,43,4,412.52
4888,1636,81,3,461.42
4889,1636,57,1,47.75
4890,1637,22,2,175.47
4891,1637,22,1,21.09
4892,1637,1,4,266.07
4893,1638,77,2,391.9
4894,1638,60,1,360.38
4895,1638,14,1,473.29
4896,1638,89,4,23.47
4897,1639,61,1,391.81
4898,1639,26,2,73.59
4899,1639,63,4,133.14
4900,1639,63,1,272.38
4901,1639,6,3,420.38
4902,1640,14,4,284.23
4903,1640,37,1,99.21
4904,1640,92,1,340.13
4905,1640,60,3,394.35
4906,1641,84,1,17.22
4907,1641,38,3,337.87
4908,1641,18,2,401.22
4909,1641,24,2,439.41
4910,1641,16,2,485.44
4911,1642,50,1,396.78
4912,1642,59,4,280.23
4913,1642,61,3,205.22
4914,1642,57,1,200.58
4915,1643,89,1,224.1
4916,1643,47,1,130.49
4917,1643,8,2,53.83
4918,1644,19,4,448.38
4919,1645,2,1,12.16
4920,1645,6,2,106.84
4921,1645,21,3,447.47
4922,1645,90,3,425.78
4923,1646,37,2,293.16
4924,1647,29,3,256.66
4925,1647,14,1,15.01
4926,1647,10,4,304.34
4927,1647,30,1,165.03
4928,1647,48,1,82.21
4929,1648,47,4,243.37
4930,1649,52,4,352.16
4931,1649,79,2,123.23
4932,1649,71,3,124.01
4933,1649,42,1,55.8
4934,1649,98,1,411.89
4935,1650,99,4,216.1
4936,1650,75,2,250.39
4937,1650,16,4,429.21
4938,1651,44,4,130.92
4939,1651,15,3,374.79
4940,1651,10,2,277.54
4941,1652,13,4,171.46
4942,1652,48,2,124.76
4943,1652,44,4,258.28
4944,1652,49,3,137.2
4945,1653,94,4,88.78
4946,1654,38,1,85.22
4947,1654,48,4,381.61
4948,1654,60,3,217.2
4949,1654,46,4,79.26
4950,1655,59,4,59.86
4951,1656,60,1,415.19
4952,1656,34,1,187.21
4953,1657,93,2,245.77
4954,1657,63,1,116.09
4955,1657,30,3,160.38
4956,1657,57,1,390.4
4957,1658,65,1,421.86
4958,1658,86,3,355.78
4959,1658,21,2,197.83
4960,1659,99,2,172.84
4961,1659,52,4,345.77
4962,1659,24,2,447.82
4963,1659,58,3,498.55
4964,1659,18,4,220.02
4965,1660,49,4,329.82
4966,1661,9,2,244.34
4967,1661,27,2,472.11
4968,1662,89,4,243.19
4969,1662,17,2,185.49
4970,1662,56,2,447.63
4971,1662,53,4,307.62
4972,1662,67,1,400.69
4973,1663,30,4,299.75
4974,1663,43,2,38.19
4975,1663,34,3,390.94
4976,1663,4,1,179.96
4977,1663,74,2,242.39
4978,1664,42,1,478.93
4979,1664,33,4,220.24
4980,1664,88,1,163.99
4981,1664,8,3,211.63
4982,1665,44,4,254.91
4983,1665,56,3,134.8
4984,1665,4,1,297.48
4985,1665,68,2,417.28
4986,1666,62,2,424.09
4987,1666,96,2,431.55
4988,1666,27,2,233.17
4989,1667,23,1,356.02
4990,1667,14,2,246.25
4991,1668,84,4,416.76
4992,1669,63,4,307.31
4993,1669,8,1,217.24
4994,1669,70,3,87.23
4995,1669,35,3,65.87
4996,1670,30,4,292.79
4997,1670,14,1,193.65
4998,1670,2,4,478.12
4999,1670,23,2,296.41
5000,1670,24,2,24.5
5001,1671,35,1,56.87
5002,1671,35,2,342.52
5003,1671,8,4,416.12
5004,1671,10,4,277.72
5005,1672,98,4,442.93
5006,1672,11,1,461.58
5007,1672,58,4,462.69
5008,1672,88,1,445.2
5009,1673,26,1,152.69
5010,1674,59,2,212.5
5011,1674,36,2,134.36
5012,1675,57,2,427.88
5013,1675,57,2,285.97
5014,1675,72,4,489.66
5015,1675,73,1,274.57
5016,1676,42,4,380.55
5017,1677,45,1,86.57
5018,1677,78,3,63.28
5019,1677,29,2,371.7
5020,1678,98,4,353.35
5021,1678,12,4,98.29
5022,1679,29,1,412.9
5023,1679,39,3,329.59
5024,1680,56,4,39.15
5025,1680,83,4,231.76
5026,1680,59,3,413.79
5027,1680,39,2,280.95
5028,1680,76,3,488.84
5029,1681,81,3,315.48
5030,1681,93,3,21.46
5031,1681,70,1,257.78
5032,1681,1,4,157.66
5033,1682,97,4,496.92
5034,1682,3,4,424.78
5035,1682,2,2,31.85
5036,1682,22,1,286.87
5037,1683,99,1,91.29
5038,1683,100,1,453.02
5039,1683,31,3,442.24
5040,1683,70,1,146.95
5041,1683,23,1,296.54
5042,1684,32,3,478.99
5043,1684,22,2,94.92
5044,1685,20,3,42.95
5045,1685,43,3,453.88
5046,1686,94,1,65.63
5047,1686,37,2,494.76
5048,1686,88,3,400.15
5049,1687,75,2,429.1
5050,1688,27,3,350.62
5051,1688,32,2,379.98
5052,1688,38,2,438.82
5053,1688,21,2,203.12
5054,1688,69,4,74.81
5055,1689,95,3,286.52
5056,1690,35,2,70.0
5057,1690,75,3,54.33
5058,1690,43,1,227.72
5059,1690,79,4,163.4
5060,1690,16,2,476.18
5061,1691,52,2,483.82
5062,1691,59,2,46.87
5063,1692,9,3,146.15
5064,1692,77,1,198.13
5065,1692,73,3,324.05
5066,1693,13,4,177.53
5067,1693,58,2,98.6
5068,1694,48,2,58.94
5069,1695,55,4,72.77
5070,1695,20,3,241.99
5071,1696,14,4,133.42
5072,1696,80,2,353.6
5073,1696,99,4,69.03
5074,1696,74,2,22.96
5075,1696,69,2,333.32
5076,1697,35,3,438.53
5077,1697,91,1,103.62
5078,1697,89,1,40.77
5079,1698,41,3,183.77
5080,1698,93,1,142.74
5081,1699,14,1,295.12
5082,1699,7,3,126.5
5083,1700,76,4,247.71
5084,1700,34,4,322.48
5085,1700,17,4,306.68
5086,1700,33,3,349.29
5087,1700,12,2,85.13
5088,1701,33,2,357.02
5089,1701,70,3,353.2
5090,1701,95,1,299.44
5091,1701,70,1,158.23
5092,1701,56,4,251.39
5093,1702,26,4,416.46
5094,1702,97,2,441.51
5095,1702,72,2,298.57
5096,1702,46,4,183.6
5097,1703,60,1,91.31
5098,1703,36,3,480.42
5099,1703,43,1,442.88
5100,1703,68,3,370.27
5101,1703,70,2,416.48
5102,1704,91,3,352.74
5103,1704,23,4,76.14
5104,1705,17,3,204.97
5105,1706,28,2,187.58
5106,1706,11,3,371.19
5107,1706,21,4,92.7
5108,1706,45,2,99.95
5109,1706,69,1,379.94
5110,1707,85,3,367.37
5111,1707,39,4,92.32
5112,1708,25,2,280.71
5113,1708,83,3,441.6
5114,1708,22,1,54.41
5115,1708,36,2,130.39
5116,1709,23,3,289.17
5117,1710,78,1,396.15
5118,1710,89,4,203.27
5119,1710,53,4,29.48
5120,1710,44,4,10.12
5121,1710,47,1,481.81
5122,1711,62,2,100.7
5123,1711,3,3,327.04
5124,1711,7,2,311.12
5125,1711,32,1,291.71
5126,1712,23,2,273.98
5127,1712,60,2,88.56
5128,1712,76,1,52.55
5129,1713,89,4,427.57
5130,1713,3,1,215.74
5131,1714,85,2,236.09
5132,1714,36,1,166.98
5133,1714,88,4,64.34
5134,1714,8,4,417.17
5135,1714,17,4,488.05
5136,1715,68,3,117.01
5137,1715,74,3,15.06
5138,1715,23,3,121.85
5139,1715,12,2,142.97
5140,1716,29,4,332.93
5141,1716,26,1,110.74
5142,1716,83,4,66.19
5143,1716,12,3,148.73
5144,1717,26,3,77.24
5145,1717,36,1,200.65
5146,1717,96,3,66.99
5147,1717,60,2,235.29
5148,1718,62,4,266.45
5149,1718,97,4,448.2
5150,1718,89,1,216.78
5151,1718,78,2,397.12
5152,1719,6,2,315.6
5153,1719,9,3,441.2
5154,1719,44,4,170.62
5155,1720,12,4,19.69
5156,1721,90,2,94.49
5157,1721,22,2,30.18
5158,1721,57,3,284.58
5159,1721,35,3,140.64
5160,1722,35,4,92.43
5161,1723,26,4,392.64
5162,1723,58,4,290.57
5163,1723,38,1,91.1
5164,1724,49,3,375.23
5165,1724,73,2,214.83
5166,1724,60,1,147.63
5167,1724,56,2,106.95
5168,1724,2,3,40.98
5169,1725,44,3,121.3
5170,1726,35,4,373.54
5171,1726,93,2,54.77
5172,1726,100,3,124.88
5173,1727,5,1,419.26
5174,1727,10,2,243.71
5175,1727,7,3,339.26
5176,1727,83,3,249.48
5177,1727,38,4,371.15
5178,1728,67,4,257.54
5179,1728,59,3,145.15
5180,1729,11,4,366.59
5181,1730,45,4,423.19
5182,1730,54,4,135.64
5183,1730,50,4,74.37
5184,1730,9,2,208.02
5185,1730,89,3,332.97
5186,1731,96,3,410.07
5187,1732,20,1,469.81
5188,1732,90,4,242.94
5189,1732,15,2,292.66
5190,1732,40,1,390.76
5191,1732,59,3,30.09
5192,1733,31,4,20.01
5193,1733,55,3,211.83
5194,1733,5,1,175.36
5195,1733,57,2,355.89
5196,1733,76,3,458.27
5197,1734,51,2,113.52
5198,1734,86,4,325.86
5199,1734,52,2,20.9
5200,1734,16,4,353.41
5201,1734,24,2,99.69
5202,1735,61,4,445.05
5203,1735,79,3,390.29
5204,1735,58,1,387.84
5205,1735,65,4,171.26
5206,1736,97,1,199.73
5207,1736,27,2,290.59
5208,1736,22,3,343.07
5209,1737,4,4,493.83
5210,1737,82,3,401.42
5211,1737,86,3,425.6
5212,1737,18,3,289.79
5213,1737,8,1,350.29
5214,1738,98,4,384.85
5215,1738,52,1,277.08
5216,1738,51,4,24.57
5217,1739,98,2,421.08
5218,1739,21,1,207.09
5219,1740,75,1,242.54
5220,1740,66,2,385.7
5221,1740,73,1,339.72
5222,1740,72,2,250.36
5223,1740,42,2,215.15
5224,1741,59,2,237.19
5225,1741,40,1,271.61
5226,1742,76,3,94.09
5227,1742,27,3,87.29
5228,1742,12,2,486.51
5229,1742,39,2,479.24
5230,1742,46,1,65.35
5231,1743,49,4,230.32
5232,1743,44,2,41.12
5233,1743,48,4,103.03
5234,1743,68,3,498.15
5235,1743,35,2,479.71
5236,1744,32,3,332.76
5237,1744,89,1,351.71
5238,1745,15,4,365.09
5239,1746,1,4,255.98
5240,1746,83,4,320.67
5241,1746,87,3,335.03
5242,1746,83,1,178.43
5243,1747,84,1,60.45
5244,1747,75,3,442.42
5245,1747,84,2,451.61
5246,1747,26,1,171.0
5247,1747,15,4,389.61
5248,1748,20,1,469.09
5249,1748,6,4,319.1
5250,1748,27,4,441.12
5251,1748,70,1,261.46
5252,1749,52,1,232.59
5253,1750,54,2,304.31
5254,1750,99,2,329.13
5255,1751,42,3,422.8
5256,1751,3,1,333.65
5257,1751,65,4,82.18
5258,1752,24,3,476.19
5259,1752,12,4,319.36
5260,1752,1,1,215.28
5261,1752,88,4,469.16
5262,1752,50,1,362.42
5263,1753,52,2,401.91
5264,1754,5,2,17.62
5265,1754,31,2,421.93
5266,1754,82,1,233.58
5267,1754,54,2,497.19
5268,1755,28,3,147.5
5269,1755,49,3,403.5
5270,1756,67,3,173.66
5271,1756,11,4,451.0
5272,1757,38,1,370.53
5273,1757,85,2,156.15
